Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Has_Company,Arrival_Month,Arrival_Year,Total_Guests
HTL024444,City Hotel,Dubai,2024-12-11,2025-07-26,227,1,0,3,0.0,0,Prt,Direct,Direct,0,0,0,H,H,0,No Deposit,63.0,0.0,Group,Bb,1.0,175.08,1,1,3.92,Canceled,1,2025-07-27,175.08,0,July,2025,3.0
HTL007319,City Hotel,Lisbon,2024-10-09,2025-03-03,145,1,0,2,2.0,0,Jpn,Groups,Direct,1,0,8,H,H,0,No Deposit,36.0,0.0,Contract,Hb,1.0,127.62,0,0,3.71,Canceled,1,2025-03-03,127.62,1,March,2025,4.0
HTL018742,Resort Hotel,Bali,2025-10-26,2026-03-23,148,1,2,2,0.0,0,Nor,Corporate,Corporate,0,0,0,G,G,2,No Deposit,171.0,2.0,Group,Bb,3.0,147.88,0,1,4.12,Canceled,1,2026-03-23,443.64,1,March,2026,2.0
HTL009912,Resort Hotel,Maldives,2024-07-23,2024-08-25,33,2,2,4,0.0,0,Are,Online Ta,Ta/To,0,0,0,E,E,0,Refundable,96.0,1.0,Transient-Party,Undefined,4.0,203.1,0,1,3.61,Check-Out,0,2024-08-28,812.38,0,August,2024,4.0
HTL017997,City Hotel,Amsterdam,2025-11-02,2026-02-27,117,2,2,2,0.0,0,Nor,Corporate,Corporate,0,0,0,B,E,0,Non Refund,15.0,0.0,Transient,Sc,4.0,73.51,1,2,4.45,Canceled,1,2026-03-03,294.05,1,February,2026,2.0
HTL006969,City Hotel,London,2024-05-13,2024-08-04,83,0,2,4,1.0,0,Are,Groups,Direct,0,0,0,B,B,0,Non Refund,139.0,0.0,Transient-Party,Fb,2.0,79.81,0,1,4.19,Canceled,1,2024-08-06,159.62,1,August,2024,5.0
HTL024311,City Hotel,London,2025-09-01,2026-01-02,123,0,5,2,0.0,0,Sau,Groups,Direct,0,0,0,G,G,1,Non Refund,98.0,0.0,Transient-Party,Undefined,5.0,92.05,0,0,3.68,Canceled,1,2026-01-06,460.24,1,January,2026,2.0
HTL004409,City Hotel,London,2025-01-19,2025-04-03,74,2,1,2,0.0,1,Dnk,Direct,Direct,0,0,0,F,F,1,No Deposit,129.0,2.5,Transient,Undefined,3.0,167.58,0,3,3.51,Check-Out,0,2025-04-06,502.74,0,April,2025,3.0
HTL017273,City Hotel,Amsterdam,2024-11-12,2025-02-15,95,1,5,2,0.0,0,Are,Direct,Direct,0,0,0,B,B,0,Non Refund,42.0,0.0,Group,Fb,6.0,68.3,0,1,3.72,Canceled,1,2025-02-18,409.83,0,February,2025,2.0
HTL016153,Resort Hotel,Bali,2024-04-08,2024-12-23,259,3,1,1,0.0,0,Aus,Offline Ta/To,Ta/To,0,0,0,G,G,0,Non Refund,114.0,2.5,Contract,Undefined,4.0,263.84124999999995,0,4,3.8,No-Show,1,2024-12-26,1108.62,0,December,2024,1.0
HTL007181,City Hotel,Dubai,2025-05-05,2025-07-18,74,2,3,2,0.0,0,Esp,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,136.0,2.0,Contract,Undefined,5.0,162.88,0,1,4.16,Canceled,1,2025-07-20,814.38,0,July,2025,2.0
HTL024748,City Hotel,Dubai,2024-09-29,2025-04-03,186,2,0,2,0.0,0,Chn,Offline Ta/To,Ta/To,0,0,0,E,E,1,Non Refund,86.0,0.0,Group,Undefined,2.0,125.84,0,0,3.87,No-Show,1,2025-04-04,251.68,0,April,2025,2.0
HTL009840,Resort Hotel,Goa,2024-01-02,2024-06-08,158,0,1,3,0.0,0,Gbr,Offline Ta/To,Ta/To,0,0,0,F,F,1,Non Refund,34.0,2.0,Transient,Fb,1.0,254.67,0,3,4.18,Canceled,1,2024-06-09,254.67,0,June,2024,3.0
HTL001296,Resort Hotel,Algarve,2025-02-07,2025-09-01,206,2,1,3,1.0,0,Are,Online Ta,Ta/To,0,0,0,A,G,1,Non Refund,67.0,0.0,Contract,Sc,3.0,118.35,1,1,3.57,Canceled,1,2025-09-02,355.06,0,September,2025,4.0
HTL018269,Resort Hotel,Bali,2024-12-19,2025-06-09,172,1,0,2,0.0,0,Chn,Online Ta,Ta/To,0,0,0,H,H,0,Non Refund,76.0,0.0,Transient-Party,Bb,1.0,260.9,0,3,4.07,Check-Out,0,2025-06-10,260.9,0,June,2025,2.0
HTL002128,City Hotel,Lisbon,2025-11-04,2026-05-08,185,2,0,2,0.0,0,Nld,Online Ta,Ta/To,0,0,0,C,E,1,No Deposit,109.0,2.5,Contract,Bb,2.0,96.29,0,2,3.67,Canceled,1,2026-05-10,192.58,0,May,2026,2.0
HTL006985,Resort Hotel,Bali,2025-02-23,2025-06-09,106,0,4,2,2.0,0,Che,Online Ta,Ta/To,0,0,0,C,C,1,Non Refund,72.0,1.0,Group,Bb,4.0,214.19,0,0,3.47,Canceled,1,2025-06-13,856.74,0,June,2025,4.0
HTL004190,Resort Hotel,Bali,2025-04-24,2026-02-11,293,2,5,2,0.0,0,Nld,Online Ta,Ta/To,0,0,0,A,A,1,Non Refund,151.0,0.0,Transient,Hb,7.0,110.07,0,0,3.77,Canceled,1,2026-02-11,770.51,0,February,2026,2.0
HTL009039,City Hotel,Barcelona,2024-10-07,2025-08-27,324,0,3,2,0.0,0,Chn,Corporate,Corporate,1,0,1,E,E,1,Non Refund,143.0,0.0,Transient-Party,Bb,3.0,141.8,0,1,3.86,Canceled,1,2025-08-28,425.4,0,August,2025,2.0
HTL001998,Resort Hotel,Algarve,2024-06-17,2025-05-13,330,0,9,2,1.0,0,Swe,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,Transient,Fb,9.0,97.02,0,1,4.47,Check-Out,0,2025-05-13,873.19,0,May,2025,3.0
HTL000756,City Hotel,London,2025-06-05,2025-09-28,115,1,4,3,1.0,0,Ita,Direct,Direct,0,0,0,B,B,0,Non Refund,62.0,0.0,Contract,Undefined,5.0,124.51,0,1,4.27,Canceled,1,2025-10-01,622.54,0,September,2025,4.0
HTL001497,City Hotel,Barcelona,2025-02-20,2025-07-01,131,3,0,2,0.0,0,Gbr,Corporate,Corporate,1,0,2,G,G,0,Non Refund,168.0,0.0,Contract,Undefined,3.0,172.61,0,1,3.72,Canceled,1,2025-07-03,517.83,1,July,2025,2.0
HTL022742,Resort Hotel,Algarve,2024-05-13,2024-12-21,222,0,7,1,1.0,0,Esp,Online Ta,Ta/To,0,0,0,H,B,0,Non Refund,27.0,0.0,Contract,Sc,7.0,263.84124999999995,0,1,3.57,Canceled,1,2024-12-22,1497.9950000000001,0,December,2024,2.0
HTL015540,Resort Hotel,Maldives,2025-01-02,2025-07-28,207,1,3,1,0.0,0,Dnk,Corporate,Corporate,0,0,0,G,G,1,Non Refund,20.0,0.0,Contract,Fb,4.0,239.87,0,0,3.71,Canceled,1,2025-07-30,959.49,1,July,2025,1.0
HTL005982,City Hotel,Amsterdam,2025-12-18,2026-07-19,213,2,2,2,1.0,0,Aus,Groups,Corporate,0,0,0,A,A,0,No Deposit,162.0,2.5,Group,Fb,4.0,73.16,0,0,4.83,Canceled,1,2026-07-22,292.65,0,July,2026,3.0
HTL014434,City Hotel,London,2025-07-31,2026-02-05,189,0,2,3,0.0,0,Bra,Online Ta,Ta/To,0,0,0,A,A,0,Non Refund,35.0,2.5,Group,Bb,2.0,61.59,0,2,4.09,Canceled,1,2026-02-07,123.18,0,February,2026,3.0
HTL002543,City Hotel,Lisbon,2024-08-18,2025-03-10,204,0,4,2,0.0,0,Pol,Direct,Direct,1,0,4,D,D,0,No Deposit,125.0,2.5,Group,Undefined,4.0,88.8,0,2,3.04,Canceled,1,2025-03-12,355.18,0,March,2025,2.0
HTL008434,City Hotel,Lisbon,2025-08-22,2026-01-17,148,1,7,2,1.0,0,Irl,Offline Ta/To,Ta/To,1,2,5,D,D,1,No Deposit,18.0,0.0,Transient,Bb,8.0,85.76,1,1,3.93,Canceled,1,2026-01-21,686.07,0,January,2026,3.0
HTL007184,Resort Hotel,Maldives,2024-05-11,2024-09-01,113,2,4,1,2.0,0,Che,Online Ta,Ta/To,0,0,0,G,G,1,Non Refund,95.0,0.0,Contract,Undefined,6.0,202.5,1,0,4.05,Canceled,1,2024-09-01,1215.0,0,September,2024,3.0
HTL019720,City Hotel,London,2025-09-12,2026-05-09,239,1,0,3,0.0,1,Sau,Online Ta,Ta/To,0,0,0,H,H,2,No Deposit,101.0,0.0,Transient-Party,Undefined,1.0,164.41,0,1,4.11,Canceled,1,2026-05-09,164.41,0,May,2026,4.0
HTL013507,City Hotel,Amsterdam,2025-10-29,2026-10-02,338,2,5,1,1.0,0,Esp,Online Ta,Ta/To,0,0,0,C,F,0,Non Refund,149.0,0.0,Transient,Undefined,7.0,105.14,0,2,3.73,No-Show,1,2026-10-07,735.98,0,October,2026,2.0
HTL021850,City Hotel,London,2025-12-27,2026-09-01,248,2,2,2,0.0,0,Ind,Offline Ta/To,Ta/To,0,0,0,C,C,0,Non Refund,143.0,2.5,Transient-Party,Hb,4.0,66.15,2,3,4.04,Canceled,1,2026-09-01,264.6,0,September,2026,2.0
HTL014130,Resort Hotel,Bali,2025-07-18,2026-06-14,331,2,0,2,0.0,0,Are,Online Ta,Ta/To,0,0,0,G,G,0,Non Refund,10.0,0.0,Group,Undefined,2.0,228.97,0,2,4.31,Canceled,1,2026-06-16,457.94,0,June,2026,2.0
HTL001799,City Hotel,Amsterdam,2024-01-11,2024-05-05,115,1,0,4,0.0,0,Jpn,Direct,Direct,0,0,0,A,A,1,Non Refund,101.0,0.0,Group,Fb,1.0,89.29,0,1,3.72,No-Show,1,2024-05-05,89.29,0,May,2024,4.0
HTL003132,Resort Hotel,Bali,2025-04-26,2025-08-04,100,2,1,2,1.0,0,Ita,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,22.0,0.0,Group,Hb,3.0,168.13,0,1,3.77,Check-Out,0,2025-08-07,504.38,0,August,2025,3.0
HTL016513,City Hotel,Lisbon,2025-11-08,2026-08-10,275,2,2,2,0.0,0,Aus,Offline Ta/To,Ta/To,0,0,0,D,D,1,Non Refund,47.0,0.0,Group,Fb,4.0,150.53,0,1,3.68,Canceled,1,2026-08-10,602.14,0,August,2026,2.0
HTL018599,Resort Hotel,Phuket,2025-06-17,2025-07-15,28,1,7,2,1.0,0,Ind,Direct,Direct,0,0,0,G,G,2,Non Refund,79.0,2.5,Transient,Hb,8.0,242.91,0,0,3.42,Check-Out,0,2025-07-16,1497.9950000000001,0,July,2025,3.0
HTL020655,Resort Hotel,Bali,2024-01-23,2024-02-29,37,1,2,1,0.0,0,Can,Online Ta,Ta/To,0,0,0,C,C,0,Non Refund,94.0,0.0,Transient,Sc,3.0,120.02,0,0,3.55,Canceled,1,2024-03-01,360.05,0,February,2024,1.0
HTL000367,Resort Hotel,Maldives,2025-12-06,2026-11-18,347,3,2,1,1.0,0,Che,Online Ta,Ta/To,0,0,0,H,H,1,Non Refund,144.0,0.0,Transient-Party,Sc,5.0,224.0,0,1,3.25,Canceled,1,2026-11-22,1119.98,0,November,2026,2.0
HTL008019,Resort Hotel,Algarve,2025-09-04,2025-12-07,94,1,6,3,0.0,0,Nld,Direct,Direct,0,0,0,G,G,2,No Deposit,175.0,2.5,Transient-Party,Hb,7.0,209.81,0,0,4.02,Check-Out,0,2025-12-07,1468.69,0,December,2025,3.0
HTL001853,Resort Hotel,Maldives,2025-02-08,2025-12-17,312,3,3,2,0.0,0,Nld,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,73.0,2.5,Contract,Fb,6.0,202.0,0,0,2.87,Canceled,1,2025-12-22,1212.01,0,December,2025,2.0
HTL005779,City Hotel,London,2025-09-22,2026-07-06,287,1,4,3,0.0,0,Pol,Offline Ta/To,Ta/To,1,0,12,B,B,1,No Deposit,139.0,0.0,Transient-Party,Fb,5.0,108.28,1,0,3.68,No-Show,1,2026-07-09,541.38,0,July,2026,3.0
HTL019860,Resort Hotel,Algarve,2024-01-11,2024-05-25,135,1,1,1,1.0,0,Esp,Corporate,Corporate,1,0,7,C,C,0,No Deposit,62.0,0.0,Transient,Fb,2.0,134.54,0,1,3.29,Check-Out,0,2024-05-27,269.09,1,May,2024,2.0
HTL018344,City Hotel,Dubai,2024-03-06,2024-09-27,205,2,0,3,0.0,0,Irl,Online Ta,Ta/To,0,0,0,B,B,0,Non Refund,87.0,0.0,Transient-Party,Fb,2.0,111.99,1,1,3.82,Canceled,1,2024-09-28,223.98,0,September,2024,3.0
HTL022896,Resort Hotel,Bali,2024-06-05,2024-07-19,44,3,1,2,1.0,0,Swe,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,150.0,0.0,Group,Sc,4.0,232.56,0,2,4.73,Canceled,1,2024-07-23,930.25,0,July,2024,3.0
HTL008234,Resort Hotel,Algarve,2024-12-16,2025-08-13,240,2,0,2,0.0,0,Irl,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,164.0,2.5,Transient,Bb,2.0,123.25,1,0,3.82,Check-Out,0,2025-08-13,246.51,0,August,2025,2.0
HTL023966,City Hotel,Amsterdam,2025-12-21,2026-04-25,125,1,2,2,0.0,0,Chn,Direct,Direct,0,0,0,A,A,0,Non Refund,23.0,0.0,Group,Bb,3.0,58.76,0,3,3.98,Check-Out,0,2026-04-26,176.27,0,April,2026,2.0
HTL002465,City Hotel,London,2025-10-23,2026-08-16,297,2,0,3,0.0,1,Bra,Direct,Direct,0,0,0,C,D,0,No Deposit,164.0,0.0,Transient,Sc,2.0,89.47,0,1,4.5,Canceled,1,2026-08-16,178.95,0,August,2026,4.0
HTL002213,City Hotel,London,2025-11-16,2026-04-05,140,0,4,2,1.0,0,Ind,Groups,Direct,0,0,0,H,H,0,No Deposit,70.0,0.0,Transient,Undefined,4.0,159.63,0,0,3.74,Canceled,1,2026-04-09,638.51,1,April,2026,3.0
HTL022181,Resort Hotel,Maldives,2025-05-25,2026-04-22,332,3,3,2,1.0,0,Pol,Offline Ta/To,Ta/To,1,0,3,C,C,0,Non Refund,159.0,1.0,Group,Hb,6.0,133.65,0,4,3.92,Canceled,1,2026-04-22,801.87,0,April,2026,3.0
HTL020687,City Hotel,Barcelona,2025-08-25,2026-02-20,179,1,1,3,0.0,0,Aus,Corporate,Corporate,1,0,9,G,G,4,Non Refund,161.0,0.0,Transient-Party,Undefined,2.0,139.21,0,0,4.15,Canceled,1,2026-02-21,278.42,1,February,2026,3.0
HTL003627,City Hotel,Dubai,2025-07-15,2025-08-07,23,0,2,2,0.0,0,Nor,Online Ta,Ta/To,0,0,0,B,B,0,Non Refund,11.0,0.0,Transient-Party,Undefined,2.0,117.18,0,3,3.71,Canceled,1,2025-08-08,234.36,0,August,2025,2.0
HTL010609,Resort Hotel,Algarve,2025-07-06,2025-08-12,37,2,2,2,0.0,0,Ind,Online Ta,Ta/To,0,0,0,H,F,0,No Deposit,90.0,0.0,Transient-Party,Hb,4.0,251.87,0,3,4.01,Canceled,1,2025-08-14,1007.49,0,August,2025,2.0
HTL010023,Resort Hotel,Bali,2024-02-24,2024-10-22,241,3,4,4,0.0,0,Sau,Online Ta,Ta/To,1,0,11,B,B,2,No Deposit,56.0,0.0,Contract,Bb,7.0,132.94,0,0,3.72,Check-Out,0,2024-10-26,930.6,0,October,2024,4.0
HTL024210,City Hotel,Barcelona,2025-04-14,2025-11-13,213,0,1,3,1.0,0,Fra,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,107.0,2.5,Group,Sc,1.0,101.05,0,0,3.6,Canceled,1,2025-11-13,101.05,0,November,2025,4.0
HTL002739,City Hotel,London,2025-10-15,2025-12-14,60,0,2,2,0.0,0,Sau,Offline Ta/To,Ta/To,0,0,0,D,D,3,No Deposit,69.0,2.5,Contract,Bb,2.0,119.67,0,1,3.79,Check-Out,0,2025-12-15,239.34,0,December,2025,2.0
HTL007033,Resort Hotel,Maldives,2025-08-10,2025-09-19,40,1,3,2,0.0,0,Jpn,Direct,Direct,0,0,0,E,E,1,Non Refund,119.0,0.0,Transient-Party,Undefined,4.0,196.04,0,0,3.87,Canceled,1,2025-09-21,784.17,0,September,2025,2.0
HTL024364,City Hotel,Amsterdam,2025-08-27,2026-05-20,266,0,3,2,0.0,0,Jpn,Direct,Direct,0,0,0,G,G,0,Non Refund,110.0,1.0,Transient-Party,Fb,3.0,164.22,0,1,4.36,Canceled,1,2026-05-23,492.65,0,May,2026,2.0
HTL006118,City Hotel,Lisbon,2024-04-12,2024-08-08,118,0,1,2,0.0,0,Bel,Corporate,Corporate,0,0,0,G,G,0,No Deposit,8.0,1.0,Transient,Bb,1.0,142.64,0,1,3.3,Canceled,1,2024-08-09,142.64,1,August,2024,2.0
HTL016077,City Hotel,London,2024-02-03,2024-08-09,188,0,2,2,0.0,0,Aus,Direct,Direct,0,0,0,D,D,2,Non Refund,125.0,0.0,Group,Fb,2.0,107.73,0,1,3.87,Canceled,1,2024-08-11,215.46,0,August,2024,2.0
HTL024809,City Hotel,Amsterdam,2025-09-21,2026-08-04,317,2,2,3,0.0,0,Are,Direct,Direct,0,0,0,B,B,0,Non Refund,22.0,2.5,Group,Fb,4.0,97.5,0,0,4.11,No-Show,1,2026-08-06,389.98,0,August,2026,3.0
HTL008102,Resort Hotel,Goa,2024-01-28,2024-07-24,178,0,5,2,0.0,0,Sau,Offline Ta/To,Ta/To,0,0,0,H,H,1,No Deposit,165.0,2.5,Transient-Party,Bb,5.0,263.84124999999995,0,1,4.45,Check-Out,0,2024-07-28,1497.9950000000001,0,July,2024,2.0
HTL012474,City Hotel,Amsterdam,2024-02-14,2024-06-04,111,1,0,4,0.0,0,Can,Online Ta,Ta/To,1,0,6,A,A,1,Non Refund,170.0,0.0,Group,Hb,1.0,88.94,0,0,3.44,Canceled,1,2024-06-04,88.94,0,June,2024,4.0
HTL013330,Resort Hotel,Bali,2024-08-09,2025-07-07,332,0,1,1,2.0,0,Bra,Corporate,Corporate,0,0,0,B,B,0,Non Refund,81.0,0.0,Transient-Party,Sc,1.0,139.53,0,0,3.72,Canceled,1,2025-07-07,139.53,1,July,2025,3.0
HTL006041,Resort Hotel,Goa,2024-04-26,2025-03-25,333,0,5,3,0.0,0,Ita,Offline Ta/To,Ta/To,0,0,0,F,F,2,No Deposit,127.0,0.0,Transient,Undefined,5.0,155.31,0,0,3.48,Canceled,1,2025-03-25,776.54,0,March,2025,3.0
HTL022519,City Hotel,London,2024-04-16,2025-02-24,314,3,3,3,1.0,0,Unknown,Corporate,Corporate,0,0,0,F,F,0,Non Refund,144.0,0.0,Contract,Undefined,6.0,120.0,0,2,3.62,Canceled,1,2025-03-02,720.01,1,February,2025,4.0
HTL005083,City Hotel,Barcelona,2025-03-27,2025-10-30,217,2,1,2,1.0,0,Jpn,Online Ta,Ta/To,0,0,0,B,B,0,Non Refund,131.0,0.0,Group,Sc,3.0,74.55,0,3,3.69,Canceled,1,2025-11-01,223.64,0,October,2025,3.0
HTL013917,City Hotel,Amsterdam,2025-07-02,2026-01-26,208,1,1,3,1.0,0,Bel,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,48.0,0.0,Group,Hb,2.0,112.88,0,0,3.85,Check-Out,0,2026-01-27,225.75,0,January,2026,4.0
HTL024926,City Hotel,London,2025-01-11,2025-12-06,329,1,2,4,0.0,0,Ita,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,146.0,1.0,Transient-Party,Hb,3.0,159.08,0,1,3.9,Canceled,1,2025-12-08,477.25,0,December,2025,4.0
HTL004628,City Hotel,London,2024-08-01,2025-07-15,348,2,3,2,0.0,0,Prt,Direct,Direct,0,0,0,E,E,0,Non Refund,34.0,0.0,Transient-Party,Fb,5.0,156.84,1,0,3.81,Canceled,1,2025-07-16,784.19,0,July,2025,2.0
HTL002711,Resort Hotel,Maldives,2025-12-18,2025-12-28,10,2,4,1,0.0,0,Nor,Groups,Direct,0,0,0,D,D,1,No Deposit,166.0,2.5,Contract,Fb,6.0,143.18,0,1,4.1,Check-Out,0,2025-12-29,859.08,1,December,2025,1.0
HTL001758,City Hotel,London,2025-12-08,2026-09-13,279,1,1,3,2.0,0,Are,Offline Ta/To,Ta/To,0,0,0,G,G,1,Non Refund,41.0,1.0,Transient,Undefined,2.0,147.56,0,2,4.51,Canceled,1,2026-09-15,295.13,0,September,2026,5.0
HTL004781,City Hotel,Barcelona,2024-11-07,2025-10-21,348,2,2,2,0.0,0,Unknown,Direct,Direct,0,0,0,B,B,0,No Deposit,157.0,0.0,Transient,Fb,4.0,111.16,1,3,4.05,Canceled,1,2025-10-24,444.66,0,October,2025,2.0
HTL017603,Resort Hotel,Phuket,2025-05-02,2026-01-27,270,3,0,3,1.0,1,Ita,Online Ta,Ta/To,0,0,0,G,G,1,No Deposit,32.0,1.0,Transient,Hb,3.0,164.67,0,1,3.85,Canceled,1,2026-01-28,494.02,0,January,2026,5.0
HTL012365,City Hotel,Barcelona,2025-12-17,2026-01-02,16,0,1,2,0.0,0,Dnk,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,60.0,0.0,Transient-Party,Bb,1.0,133.21,0,0,3.07,Check-Out,0,2026-01-03,133.21,0,January,2026,2.0
HTL015983,City Hotel,Dubai,2025-08-22,2025-10-25,64,1,0,4,0.0,0,Bra,Groups,Direct,0,0,0,H,H,0,No Deposit,9.0,0.0,Transient,Undefined,1.0,161.28,1,0,3.44,Check-Out,0,2025-10-25,161.28,1,October,2025,4.0
HTL000948,City Hotel,Dubai,2025-10-31,2026-02-18,110,1,1,3,0.0,0,Che,Groups,Direct,0,0,0,H,H,0,No Deposit,163.0,0.0,Transient-Party,Hb,2.0,109.59,0,1,3.56,Check-Out,0,2026-02-19,219.17,1,February,2026,3.0
HTL009288,Resort Hotel,Algarve,2025-05-23,2025-09-30,130,0,5,2,0.0,0,Deu,Online Ta,Ta/To,1,0,3,G,G,0,No Deposit,142.0,0.0,Contract,Hb,5.0,202.22,0,1,4.17,Canceled,1,2025-10-03,1011.12,0,September,2025,2.0
HTL020429,City Hotel,Lisbon,2024-05-15,2024-10-29,167,1,2,2,0.0,0,Usa,Online Ta,Ta/To,0,0,0,C,C,3,Refundable,73.0,0.0,Group,Undefined,3.0,84.88,0,0,4.14,Canceled,1,2024-10-29,254.63,0,October,2024,2.0
HTL006433,City Hotel,Lisbon,2025-03-26,2025-05-16,51,0,2,4,0.0,0,Can,Offline Ta/To,Ta/To,0,0,0,B,B,0,Non Refund,125.0,0.0,Transient,Sc,2.0,59.83,0,1,3.78,Canceled,1,2025-05-16,119.65,0,May,2025,4.0
HTL022168,City Hotel,London,2024-10-17,2025-02-22,128,2,3,2,1.0,0,Are,Online Ta,Ta/To,1,0,7,C,C,0,No Deposit,142.0,0.0,Transient,Hb,5.0,65.72,0,2,3.4,Canceled,1,2025-02-25,328.61,0,February,2025,3.0
HTL004054,Resort Hotel,Phuket,2025-03-02,2025-03-08,6,0,3,2,0.0,0,Nor,Offline Ta/To,Ta/To,0,0,0,B,B,0,No Deposit,43.0,0.0,Transient-Party,Sc,3.0,104.14,1,0,3.96,Check-Out,0,2025-03-11,312.41,0,March,2025,2.0
HTL023999,Resort Hotel,Phuket,2024-10-08,2025-02-08,123,1,4,1,0.0,0,Nor,Groups,Direct,0,0,0,C,C,3,Non Refund,149.0,2.5,Group,Hb,5.0,104.94,0,0,3.41,Canceled,1,2025-02-09,524.69,1,February,2025,1.0
HTL010064,City Hotel,London,2025-05-30,2025-09-12,105,2,3,2,0.0,0,Are,Online Ta,Ta/To,0,0,0,B,B,1,Non Refund,69.0,0.0,Transient,Undefined,5.0,118.31,0,0,3.71,No-Show,1,2025-09-12,591.57,0,September,2025,2.0
HTL011846,City Hotel,Barcelona,2024-10-19,2025-01-13,86,0,2,2,0.0,0,Ita,Online Ta,Ta/To,0,0,0,D,D,1,Non Refund,100.0,0.0,Contract,Fb,2.0,102.07,0,2,3.96,Canceled,1,2025-01-15,204.14,0,January,2025,2.0
HTL006402,City Hotel,London,2024-08-25,2024-11-01,68,1,1,3,0.0,0,Prt,Corporate,Corporate,0,0,0,D,C,0,Non Refund,40.0,0.0,Transient-Party,Sc,2.0,58.95,0,1,4.04,Canceled,1,2024-11-01,117.91,1,November,2024,3.0
HTL001862,Resort Hotel,Maldives,2024-09-07,2025-02-12,158,1,0,2,2.0,0,Bra,Online Ta,Ta/To,0,0,0,A,A,2,No Deposit,93.0,0.0,Contract,Hb,1.0,91.37,0,2,4.86,Canceled,1,2025-02-12,91.37,0,February,2025,4.0
HTL022163,Resort Hotel,Phuket,2024-12-20,2025-02-08,50,0,5,2,0.0,1,Bra,Online Ta,Ta/To,0,0,0,F,F,3,No Deposit,111.0,2.5,Transient-Party,Hb,5.0,158.49,0,2,3.49,Check-Out,0,2025-02-08,792.44,0,February,2025,3.0
HTL013993,Resort Hotel,Maldives,2024-04-22,2024-09-27,158,1,6,2,0.0,0,Deu,Direct,Direct,0,0,0,G,G,0,Non Refund,18.0,0.0,Contract,Fb,7.0,250.19,1,3,3.65,Canceled,1,2024-10-04,1497.9950000000001,0,September,2024,2.0
HTL019417,City Hotel,Lisbon,2025-08-12,2026-03-17,217,3,2,2,2.0,0,Sau,Direct,Direct,0,0,0,A,A,0,Refundable,46.0,0.0,Contract,Undefined,5.0,70.56,0,5,4.6,Canceled,1,2026-03-17,352.8,0,March,2026,4.0
HTL010529,City Hotel,London,2024-02-26,2024-09-21,208,1,6,2,0.0,1,Che,Online Ta,Ta/To,0,0,0,G,G,0,Non Refund,1.0,2.5,Transient,Fb,7.0,172.54,0,1,3.06,Canceled,1,2024-09-27,1207.8,0,September,2024,3.0
HTL012446,City Hotel,Dubai,2024-07-21,2025-05-06,289,0,1,2,0.0,0,Bel,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,111.0,0.0,Group,Sc,1.0,98.0,0,2,3.4,Canceled,1,2025-05-07,98.0,0,May,2025,2.0
HTL003297,Resort Hotel,Maldives,2025-04-23,2025-12-20,241,2,2,2,0.0,0,Bel,Groups,Corporate,0,0,0,E,E,0,Non Refund,141.0,2.5,Transient,Hb,4.0,185.56,1,0,3.12,Canceled,1,2025-12-20,742.23,1,December,2025,2.0
HTL012759,Resort Hotel,Bali,2024-05-05,2024-07-30,86,3,1,2,0.0,0,Ita,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,137.0,0.0,Contract,Hb,4.0,207.86,0,2,4.11,Check-Out,0,2024-07-30,831.45,0,July,2024,2.0
HTL008067,Resort Hotel,Maldives,2025-09-02,2025-12-17,106,1,0,3,2.0,0,Dnk,Groups,Ta/To,0,0,0,G,G,0,No Deposit,132.0,0.0,Group,Hb,1.0,196.22,0,0,4.39,Canceled,1,2025-12-17,196.22,0,December,2025,5.0
HTL021907,City Hotel,Lisbon,2024-12-21,2025-03-21,90,0,1,2,0.0,0,Che,Offline Ta/To,Ta/To,0,0,0,E,E,1,Non Refund,61.0,0.0,Contract,Bb,1.0,122.37,1,0,3.9,No-Show,1,2025-03-22,122.37,0,March,2025,2.0
HTL024981,City Hotel,London,2025-05-16,2025-10-14,151,1,5,3,0.0,0,Unknown,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,109.0,0.0,Group,Bb,6.0,108.28,0,0,4.19,Check-Out,0,2025-10-18,649.7,0,October,2025,3.0
